200	693.01123
200.13351	693.27893
200.26703	693.4198
200.40053	693.77087
200.53404	693.65851
200.66756	693.95074
200.80107	694.24292
200.93459	694.52393
201.06808	694.55365
201.2016	694.24072
201.33511	693.92773
201.46863	693.5553
201.60214	693.85065
201.73564	694.50391
201.86916	695.1571
202.00267	696.07501
202.13618	695.09808
202.2697	693.85138
202.4032	692.6048
202.53671	691.51953
202.67023	692.13623
202.80374	692.95392
202.93726	693.77179
203.07076	694.80438
203.20427	695.95471
203.33778	697.36603
203.4713	698.76117
203.60481	699.38806
203.73831	698.62805
203.87183	697.85065
204.00534	697.1051
204.13885	697.05566
204.27237	697.09857
204.40587	697.01257
204.53938	696.88312
204.6729	696.25739
204.80641	696.15118
204.93993	696.1521
205.07343	696.18433
205.20694	696.46808
205.34045	696.52301
205.47397	696.57788
205.60748	696.77643
205.74098	696.95825
205.8745	697.12952
206.00801	697.3009
206.14153	697.67169
206.27504	698.18073
206.40854	698.34784
206.54205	698.51508
206.67557	698.17761
206.80908	697.33667
206.9426	696.82593
207.0761	696.31525
207.20961	695.79639
207.34312	695.87207
207.47664	696.50311
207.61015	697.13397
207.74365	698.35876
207.87717	698.75769
208.01068	698.72388
208.1442	698.67065
208.27771	698.54834
208.41121	698.73615
208.54472	698.99835
208.67824	699.19293
208.81175	699.17871
208.94527	699.15198
209.07877	699.02649
209.21228	698.9093
209.34579	698.62531
209.47931	698.25873
209.61282	697.8996
209.74632	697.59485
209.87984	697.25061
210.01335	696.56213
210.14687	695.8736
210.28038	695.25269
210.41388	695.36328
210.54739	696.19073
210.68091	697.01813
210.81442	697.83624
210.94794	698.25195
211.08144	698.55615
211.21495	698.86023
211.34846	699.19348
211.48198	699.58929
211.61549	699.67834
211.74899	699.76764
211.88251	699.76373
212.01602	699.51306
212.14954	699.2002
212.28305	698.93896
212.41655	697.77332
212.55006	696.64551
212.68358	695.7041
212.81709	694.94025
212.95061	695.56201
213.08411	696.2392
213.21762	696.92627
213.35114	697.27423
213.48465	696.32715
213.61816	696.08575
213.75166	695.94
213.88518	696.20514
214.01869	697.11511
214.15221	697.34222
214.28572	697.56927
214.41922	697.50159
214.55273	697.01245
214.68625	696.10272
214.81976	695.19281
214.95328	694.59564
215.08678	694.85907
215.22029	695.59271
215.35381	696.32635
215.48732	697.0929
215.62083	697.48206
215.75433	697.82532
215.88785	698.16864
216.02136	698.4444
216.15488	698.60669
216.28839	698.52185
216.42189	698.43701
216.5554	697.78235
216.68892	697.04425
216.82243	696.44751
216.95595	695.84039
217.08945	695.09882
217.22296	694.48743
217.35648	693.83545
217.48999	693.32477
217.6235	693.50629
217.757	694.11749
217.89052	694.7691
218.02403	695.40356
218.15755	696.1131
218.29106	696.48779
218.42456	696.86255
218.55807	697.42773
218.69159	697.94336
218.8251	698.80853
218.95862	699.67377
219.09212	699.89435
219.22563	699.87939
219.35915	699.41101
219.49266	698.94257
219.62617	698.84882
219.75967	698.44171
219.89319	698.1488
220.0267	697.8559
220.16022	697.43005
220.29373	697.11646
220.42723	696.89288
220.56075	696.66919
220.69426	696.87323
220.82777	697.04407
220.96129	697.18073
221.09479	697.28912
221.2283	697.09082
221.36182	697.1958
221.49533	697.31763
221.62885	697.47827
221.76234	697.57245
221.89586	697.41895
222.02937	697.25134
222.16289	697.12158
222.2964	697.22113
222.4299	697.56104
222.56342	697.901
222.69693	698.07794
222.83044	698.11237
222.96396	697.68762
223.09746	697.26282
223.23097	697.11749
223.36449	696.94476
223.498	697.11176
223.63152	697.27887
223.76501	697.41644
223.89853	698.29919
224.03204	699.297
224.16556	700.29492
224.29907	700.40692
224.43257	699.25916
224.56609	697.92371
224.6996	696.58807
224.83311	696.27747
224.96663	696.58185
225.10013	696.87592
225.23364	697.17926
225.36716	697.53241
225.50067	697.48132
225.63419	697.44214
225.76768	697.33002
225.9012	696.95947
226.03471	697.14557
226.16823	697.4035
226.30174	697.67084
226.43524	697.83044
226.56876	697.57532
226.70227	697.32019
226.83578	696.7218
226.9693	696.48676
227.1028	696.70801
227.23631	696.92908
227.36983	697.82562
227.50334	698.32184
227.63686	698.2663
227.77036	698.21063
227.90387	697.96985
228.03738	697.52917
228.1709	697.13721
228.30441	696.74518
228.43791	696.22034
228.57143	696.46875
228.70494	696.95007
228.83846	697.4314
228.97197	697.9046
229.10547	698.0694
229.23898	698.20569
229.3725	698.34393
229.50601	698.44165
229.63953	698.20703
229.77303	697.89758
229.90654	697.60559
230.04005	697.66974
230.17357	697.96246
230.30708	698.25049
230.44058	698.46259
230.5741	698.24579
230.70761	698.00299
230.84113	697.76013
230.97464	697.77795
231.10814	697.93616
231.24165	698.60999
231.37517	699.28363
231.50868	699.53046
231.6422	699.14545
231.7757	697.90778
231.90921	696.66998
232.04272	695.80341
232.17624	696.00049
232.30975	696.65472
232.44325	697.30896
232.57677	697.59827
232.71028	697.41772
232.8438	697.13782
232.97731	696.87585
233.11081	696.84937
233.24432	696.94885
233.37784	697.17059
233.51135	697.24469
233.64487	696.69489
233.77837	695.95782
233.91188	695.14935
234.04539	694.67773
234.17891	695.18951
234.31242	695.70624
234.44592	696.20575
234.57944	696.6048
234.71295	696.54553
234.84647	696.36774
234.97998	696.19012
235.11348	695.86835
235.24699	695.17145
235.38051	694.83264
235.51402	694.4939
235.64754	694.43121
235.78104	695.67224
235.91455	697.04651
236.04807	698.42065
236.18158	699.44824
236.31509	699.70679
236.44859	699.28833
236.58211	698.86969
236.71562	698.40887
236.84914	698.03595
236.98265	697.89868
237.11615	697.78406
237.24966	697.82611
237.38318	697.93561
237.51669	698.10931
237.65021	698.20581
237.78371	698.16034
237.91722	697.88824
238.05074	697.59882
238.18425	697.2644
238.31776	696.95813
238.45126	697.24561
238.58478	697.53302
238.71829	697.79462
238.85181	697.75055
238.98532	697.18695
239.11882	696.62335
239.25233	696.13446
239.38585	695.65497
239.51936	695.10187
239.65288	694.54889
239.78638	694.74042
239.91989	695.93268
240.05341	697.39685
240.18692	698.86084
240.32043	698.98969
240.45393	698.04688
240.58745	696.87054
240.72096	695.71802
240.85448	695.38391
240.98799	695.69525
241.12149	696.14722
241.255	696.58673
